reviewer_id,reviewer_average_stars,reviewer_fans,reviewer_name,reviewer_review_count,reviewer_yelper_since,reviewer_funny_votes,reviewer_useful_votes,reviewer_cool_votes,reviewer_total_votes,reviewer_num_friends,reviewer_years_elite,reviewer_currently_elite,reviewer_num_compliments
c1qSD6NRfWkiI4lT9IBesg,3.78,9.0,Mike,310.0,2008-03,0,0,0,0,27,6,0,121
-NcGO7nzM6w2ClVslI4NDQ,4.0,24.0,Swetha,451.0,2006-04,0,0,0,0,94,7,1,225
pefVcILrG0JCD6YeS37s6Q,3.44,1.0,Fernando,60.0,2010-11,0,0,0,0,15,0,0,4
zhCByqpui7sLYXLg2jpFZA,3.11,0.0,Rachel,19.0,2011-02,0,0,0,0,12,0,0,10
wGWFzdgnSEe7C6UjoW8Q3g,3.66,11.0,Tom,428.0,2009-06,0,0,0,0,68,5,1,114
EmBlFJxH8CcSt6CbiJPUIA,4.17,2.0,Lissette,38.0,2011-04,0,0,0,0,6,1,0,22
EmpkDgejncKoP9N3HjGptw,3.67,3.0,Shawn,247.0,2006-10,0,0,0,0,29,5,1,40
RfoHE-ChOZ3kohOS7goUpw,3.93,4.0,Charlotte,105.0,2011-06,0,0,0,0,55,0,0,11
EgKZUmD5Nv_bcXctXI2vFg,4.0,0.0,Karen,6.0,2011-08,0,0,0,0,1,0,0,0
aDGuKi8nlQhdigF11MqKEA,3.45,1.0,Dennis,19.0,2011-03,0,0,0,0,0,0,0,9
Tl5E0EkAR5XdQjw1PNrBDg,3.9,0.0,Will,102.0,2011-10,0,0,0,0,12,0,0,9
WaATUNYTnKZUTSHsCR7v-Q,3.45,0.0,Doug,22.0,2011-03,0,0,0,0,1,0,0,5
eL-pnXODdyMwABMmLOrwKA,3.87,13.0,Brian,591.0,2011-01,0,0,0,0,51,5,1,120
ZdtVq6mPk1-RbrYHiRRGOQ,4.5,0.0,Ashley,2.0,2011-09,0,0,0,0,1,0,0,0
0pOlZo9Jz-ZZvR5VYHKuyA,3.73,0.0,Whitney,11.0,2009-08,0,0,0,0,0,0,0,3
_zS5gb5vLdcJBQm8H9Q5AA,3.94,0.0,Jay,17.0,2012-08,0,0,0,0,1,0,0,3
WdXFnzrd_CG1vOYZoafpmw,3.89,0.0,Daniel,28.0,2011-05,0,0,0,0,1,0,0,0
d09hbrAEAuz4vlgBaWh1cw,4.5,1.0,Nicole,21.0,2012-07,0,0,0,0,14,0,0,31
h6ANB0LnT4vAELRSj_uAOg,3.64,8.0,Kieran,213.0,2011-01,0,0,0,0,31,4,1,58
RYkCobCYYZ2HqL6TdEqoqQ,3.57,18.0,Sam,544.0,2012-12,0,0,0,0,35,3,1,3
m5px5l86OfX_bibsMT4P7w,3.57,0.0,Rich,20.0,2012-06,0,0,0,0,3,0,0,0
KEQ-74giN632Dmt5aYvzOw,4.0,0.0,Christopher,5.0,2012-04,0,0,0,0,2,0,0,0
Zc4vHIkZFLmY5QipZMaGlQ,4.0,0.0,Keith,7.0,2013-03,0,0,0,0,2,0,0,1
o6M__OW5cicMZSajD8-vKQ,2.0,1.0,Chris,2.0,2013-09,0,0,0,0,0,0,0,0
9kwmwk97J-ZjhTm5WlqCsg,2.81,2.0,Craig,35.0,2010-08,0,0,0,0,0,0,0,5
lcn-f0e2dlcEPbGAbrTRVQ,3.94,1.0,C. Lee,32.0,2009-04,0,0,0,0,1,0,0,0
Fu5WbEYvYANGVxwBuYgMkw,3.72,0.0,Eric,57.0,2011-08,0,0,0,0,1,0,0,3
wj1356xunegGD6_jA5EomA,3.12,0.0,Tom,41.0,2010-08,0,0,0,0,0,0,0,0
7hxKHkKY9do59Most__n8g,3.44,0.0,Jeff,9.0,2010-09,0,0,0,0,1,0,0,1
cyQSLCxooGYIML7wLNpOZA,4.07,0.0,Bryant,15.0,2012-11,0,0,0,0,1,0,0,0
V-gzn2AwxHIqeRyli1cuUQ,3.33,0.0,Dan,7.0,2011-04,0,0,0,0,0,0,0,0
C68Mv3EZe-yx9JDTEdokvw,3.27,0.0,Suzy,11.0,2013-06,0,0,0,0,23,0,0,3
RE9w4ayL--ag1vi7x8m1vg,3.17,0.0,Lynette,6.0,2012-12,0,0,0,0,0,0,0,0
QHPxy0ypvmdFMVemKp-8PQ,4.33,1.0,Cami,24.0,2014-06,0,0,0,0,0,0,0,0
OmnipWd5azdC33uHcT3SvQ,5.0,0.0,Patti,1.0,2014-08,0,0,0,0,0,0,0,0
TLATrWz-Q9YLeaifLuOZQg,4.38,0.0,DeMorian,8.0,2013-04,0,0,0,0,5,0,0,6
_ta8wN6UuR7VCUwv0EuOVg,2.0,0.0,Laura,1.0,2014-11,0,0,0,0,0,0,0,0
zknkjK_N53QU9MWjAkppUg,3.71,1.0,Tallman,102.0,2010-01,0,0,0,0,2,0,0,6
M6p6vdtm_zLoFetbaTj1lQ,3.79,2.0,Mike,43.0,2007-07,0,0,0,0,8,2,0,18
QlOc_cKy_7Fs-Pg0vi9NAg,4.32,71.0,Tonya,440.0,2009-08,0,0,0,0,654,1,0,1564
mka-8H6LrvdrgoyogsD_2w,3.67,0.0,Tom,3.0,2009-12,0,0,0,0,0,0,0,1
8Uv3ps2q4vvd2Nn2jCQL9A,3.88,1.0,Ernie,24.0,2008-06,0,0,0,0,2,0,0,5
cxTh9xxqbs-m8Paq6jAumg,3.63,56.0,Tiffany,1107.0,2010-07,0,0,0,0,133,6,1,832
-_1ctLaz3jhPYc12hKXsEQ,3.26,68.0,Chad,1671.0,2004-12,0,0,0,0,160,7,1,1768
S0iGD_Nebad4WddNrp08Ow,3.57,3.0,Bryan,84.0,2009-12,0,0,0,0,7,0,0,17
MOc9Cbz_L7CENiAkyHfC3w,3.92,1.0,Sarah,70.0,2011-02,0,0,0,0,4,1,0,29
OiV9jwVwAE1E2KuQkikokA,3.63,1.0,Darci,49.0,2009-11,0,0,0,0,0,0,0,10
iF4sxTNNIQCbDo7jypO_iQ,3.39,2.0,LT,266.0,2008-02,0,0,0,0,2,0,0,22
coN8uRurifr_gsuwZFhp0A,3.87,1.0,Jami,14.0,2010-05,0,0,0,0,1,0,0,1
ZK_MhtZSuZihfOTDfLK-ng,4.64,0.0,Christine,10.0,2011-05,0,0,0,0,0,0,0,3
SAqHRSa7AI7SPxhk2pJFaQ,3.68,0.0,Matthew,22.0,2011-10,0,0,0,0,3,0,0,3
FDG85sQMtHuI2a0ix9ZBcw,3.37,4.0,Mike,223.0,2011-09,0,0,0,0,46,4,1,324
J0h_oB2VEhMTlcqKmspjWQ,4.18,17.0,Michelle,475.0,2011-02,0,0,0,0,67,5,1,122
GQ6qr8v8nfrwrSveRP3qiw,3.67,13.0,Keyshaun,276.0,2010-09,0,0,0,0,28,4,1,155
g1rsSA3dKq-AIkDezAQD-w,3.32,0.0,Bill,31.0,2009-05,0,0,0,0,10,0,0,1
CAFakA3wrtsaR3ZuDFvSuw,3.85,2.0,Karen,56.0,2009-06,0,0,0,0,12,1,0,18
VhI6xyylcAxi0wOy2HOX3w,3.48,127.0,Bruce,4323.0,2009-03,0,0,0,0,411,6,1,3458
7iigQ2XM-V0ciwmCIdrIBA,3.78,0.0,Aria,10.0,2011-10,0,0,0,0,0,0,0,0
9DyCuKS2WKxSZhLCMUg5Ww,3.41,5.0,Tammy,308.0,2012-01,0,0,0,0,46,4,1,51
wvNxeGuJRn5jDR-_kzf9cA,2.79,0.0,Patty,53.0,2012-07,0,0,0,0,7,0,0,5
emoQY8neOSJm-xwqh4xVfQ,4.08,5.0,Kevin,265.0,2011-04,0,0,0,0,53,4,1,67
DnO7GbZe0zGI_zKUdFxd4g,4.31,0.0,Mikey,16.0,2012-04,0,0,0,0,3,0,0,0
71Rf3H8jIczD04a64NHtWw,3.54,0.0,Ryan,13.0,2010-03,0,0,0,0,1,0,0,3
qam9VrpXlnX6QO6PtBfoDg,2.87,0.0,Kiley,15.0,2012-05,0,0,0,0,0,0,0,0
9tLddRlTbVJJ0IdBb3OSng,3.42,2.0,Kat,132.0,2010-01,0,0,0,0,4,2,1,8
ySPgbhP8A7GdwbRZ3H_wlw,4.5,0.0,Matthew,8.0,2013-01,0,0,0,0,8,0,0,3
31d0n74r9Aq7MYZD4lMsEg,3.22,1.0,Nick,9.0,2013-04,0,0,0,0,31,0,0,0
E2jgK5PVMA5d9gz_0uy_UQ,3.19,8.0,Jeff,197.0,2012-06,0,0,0,0,15,3,1,59
nZzSP2bp57RtbWty-jbOFw,3.79,0.0,Elizabeth,15.0,2014-03,0,0,0,0,0,0,0,1
sSnDdLv1C4LiSF_oYXjyMw,4.8,0.0,Sean,4.0,2006-08,0,0,0,0,1,0,0,0
K7KeCgY2G2OUKCrhgWsd8A,3.99,5.0,Bob,76.0,2006-03,0,0,0,0,2,0,0,15
yjSYAR8-e4d3Ln4sD9qWOQ,4.33,1.0,Kristi,15.0,2007-01,0,0,0,0,3,0,0,7
JvsCfolT6X9td9spj6Omfg,3.75,2.0,Gillian,64.0,2005-12,0,0,0,0,4,0,0,3
7Stsj8lniKPph7-CBdyt9w,3.73,0.0,Daniel,53.0,2007-07,0,0,0,0,0,0,0,1
E6inoxmHBr6fAmU5S8XB2g,4.11,2.0,Oliver,43.0,2007-10,0,0,0,0,8,0,0,18
KG9gg0RKkAS1xz-Mvm5k2Q,3.52,2.0,MScott,96.0,2006-02,0,0,0,0,6,0,0,23
Qe1l1ln6bf_pcWUUuLswFA,3.57,22.0,Jason,568.0,2007-01,0,0,0,0,73,8,1,274
YxKcigjoH-7VTD6E9fJc4A,4.16,0.0,Danielle,18.0,2008-02,0,0,0,0,0,0,0,3
wFF4hf5srVtnLfpsfNSy4w,3.92,5.0,Veronica,151.0,2007-08,0,0,0,0,17,4,0,53
kn-nUBIp3cf0sXKJZik0cw,3.82,1.0,Glenn,26.0,2008-07,0,0,0,0,19,0,0,51
Zwsq31eNUo2HpdkV2h9aig,3.3,5.0,Nick,209.0,2008-06,0,0,0,0,8,0,0,18
m1vqkJoDL1S8tu2HHV_4Bg,3.64,3.0,Brett,116.0,2008-07,0,0,0,0,6,0,0,0
8ED8BPCXKXZnGsVMyl5Bhw,3.98,10.0,Joy,301.0,2008-08,0,0,0,0,33,2,0,64
QkKGGS2pTDJCqXgcQUM41g,2.61,0.0,Kit,18.0,2008-09,0,0,0,0,3,0,0,1
uTjYGedPYZ98UFjkay5_pw,3.58,10.0,Grace,212.0,2008-07,0,0,0,0,9,3,0,73
o4rhsNj1X8pynIX-zVJeqw,3.85,4.0,Terry,312.0,2008-08,0,0,0,0,3,0,0,19
wiCVP2O_qnmQ8aNtS9vPRQ,3.87,3.0,Alan,45.0,2008-10,0,0,0,0,6,0,0,11
35JyhZ4RQrXsAqbMnlRQIg,3.68,8.0,Austin,102.0,2008-07,0,0,0,0,59,2,0,104
sfJWzJRos2PvvM99p_PQAg,3.42,3.0,Amanda,191.0,2008-11,0,0,0,0,10,1,0,59
Wrt1baSOa47mvP9XOFjvSA,4.03,3.0,Courtney,91.0,2006-12,0,0,0,0,6,1,0,28
BhoWryhPZhlFiNNS8UxkkQ,3.87,0.0,Emily,45.0,2007-12,0,0,0,0,3,0,0,5
7Uh4OktSH6Cja3uqigVmpw,3.33,0.0,Maggie,9.0,2010-05,0,0,0,0,5,0,0,2
NRaFLRI7cIU6JENmBYoruA,3.49,5.0,Michelle,41.0,2009-08,0,0,0,0,16,0,0,17
QJLI1ifWAs-JV8ArBg_Y6w,3.74,4.0,Megan,75.0,2009-04,0,0,0,0,19,1,0,63
3kK-SQ-OGXfhJyJHAlaHCg,2.73,2.0,Ben,14.0,2010-07,0,0,0,0,26,0,0,12
1bOrK1JhfXYoMJqPLWFg8Q,2.69,2.0,Jenn,114.0,2009-10,0,0,0,0,22,0,0,41
VxipxwfGDCwMr1d53EdUnw,4.36,0.0,Sam,25.0,2010-07,0,0,0,0,5,0,0,6
hBZ4tkZJqkLZRf215I-WDg,3.25,2.0,Lindsay,86.0,2008-04,0,0,0,0,95,5,0,73
XQN6RoU2-fQ0fZI3LTLaIw,2.98,1.0,Chef J,41.0,2010-12,0,0,0,0,3,0,0,5
505UKRIKosxqFes-6-z7eQ,3.85,0.0,Kathy,35.0,2011-01,0,0,0,0,3,0,0,8
Ty9Hlih7lscLIwWp4oaeXQ,4.09,6.0,Scarlett,118.0,2011-01,0,0,0,0,19,4,0,50
1LfUXEdm0O3qhEqkKZjztA,3.86,4.0,Tony,180.0,2009-07,0,0,0,0,9,0,0,9
3saa8j5QfdDYuZ-3dKhbcw,3.83,75.0,Kate,548.0,2007-05,0,0,0,0,119,6,1,2392
exvp-M7znsQgyKf43wek-w,3.96,5.0,Cynthia,146.0,2007-02,0,0,0,0,16,5,1,74
Z7_uie6o36BP8OXIafo1vg,4.27,0.0,Roshan,11.0,2009-05,0,0,0,0,0,0,0,2
YJ5_YCrzLX5Laav13qG0qw,3.22,1.0,Ashley,63.0,2010-11,0,0,0,0,18,0,0,17
kozm9qP_VKlmi90fZRXbhg,4.24,1.0,Garrett,81.0,2009-04,0,0,0,0,2,0,0,7
C3j3opcesIOdPoy7qzGgVQ,3.69,7.0,Danielle,209.0,2008-07,0,0,0,0,48,4,0,174
PpkKVodWC0sdn74TbHQLzA,4.47,75.0,Rod,1664.0,2011-03,0,0,0,0,0,0,0,3
3h9dBfBQq8itB5hB7-VxNA,3.59,0.0,Amanda,17.0,2009-09,0,0,0,0,6,0,0,1
SZ56K9vxIEid0KoqZjFwkQ,4.12,5.0,Avi,55.0,2010-12,0,0,0,0,30,2,0,52
cAR6dnVyZ913PjJI2udaQg,3.92,1.0,Tim,59.0,2011-07,0,0,0,0,11,2,0,14
Jd2eaKL9sdeTzZLJGAfzOA,3.7,3.0,Shelley,74.0,2009-11,0,0,0,0,5,0,0,21
gRKiX_9JUqi4Jy8KjtsehA,3.79,4.0,Michael,191.0,2011-03,0,0,0,0,83,4,1,229
gBn2Oj3ySwpWjCHNfzu8Rw,3.52,0.0,Audley,21.0,2011-07,0,0,0,0,0,0,0,10
3hPDmiL22Z3PikAG_2vjcg,5.0,0.0,Renee,1.0,2011-08,0,0,0,0,0,0,0,0
mTKWYLN9PmqF7UflA7tnPQ,3.67,19.0,Bruce,303.0,2011-07,0,0,0,0,68,4,1,169
AY90VaLTnbIJGgmosIiDNg,3.09,23.0,Kellie,244.0,2009-04,0,0,0,0,69,6,1,137
ytxqyAM8f46YVrGLr2BMKg,3.11,0.0,Brendon,114.0,2011-06,0,0,0,0,43,4,1,33
tQoOLu9Hw07CmE8nMbYX4A,4.67,0.0,Karen,7.0,2012-01,0,0,0,0,0,0,0,0
jXEULa85YLtI1kvQAfw6UQ,4.05,0.0,Prtygrl,19.0,2011-11,0,0,0,0,2,0,0,2
7Mam8uINA0rqa6kap4NaJQ,3.76,0.0,Gautam,23.0,2010-07,0,0,0,0,3,0,0,2
h5FcKraF9Nao2v4LVz0Prw,3.3,20.0,Crissy,660.0,2008-07,0,0,0,0,28,4,0,77
LFZEPbbOMHJRBLki7V5XNg,3.44,10.0,Kim,686.0,2010-06,0,0,0,0,38,4,1,59
b6EBYg1ACEuhD2BJctk6xQ,3.33,0.0,Nac,5.0,2012-05,0,0,0,0,0,0,0,0
Fktxoh4E5pHc0WuT0cpOpg,3.58,1.0,Sammie,80.0,2009-08,0,0,0,0,4,0,0,7
oLHpH8_dCHigmPWsEplAwg,3.67,0.0,Brittanie,3.0,2012-06,0,0,0,0,0,0,0,0
-8wQ3k31nMFFIdxKN2Ru3g,4.31,5.0,Sarah,168.0,2010-03,0,0,0,0,15,6,1,43
AUiz21ph6K5WgKn41csvlQ,3.25,13.0,Jerry,304.0,2009-11,0,0,0,0,12,5,0,194
grEbKXnaJu1OrF2XFWdT7Q,4.27,0.0,Kippy,23.0,2012-06,0,0,0,0,6,0,0,6
LhTMOtbJfz6DlSJ-9yMe_g,3.23,1.0,Steve,200.0,2011-10,0,0,0,0,1,0,0,9
x5MPEmF_FpSvdKxe68p8Yg,3.72,1.0,Matt,163.0,2011-04,0,0,0,0,19,1,0,23
Uje7t-uNKYTOZbrVEhm2lQ,3.97,0.0,Manshu,33.0,2011-06,0,0,0,0,0,0,0,0
IaVteN39iChrCllDqENWmw,3.43,2.0,Ryan,158.0,2011-01,0,0,0,0,11,0,0,18
vE4TIv-AEsFalZ4faTRH-g,3.72,12.0,Amy,326.0,2011-06,0,0,0,0,49,3,1,322
qxJ3xh_KsprvldlE7_meVw,3.67,1.0,Kara,20.0,2012-07,0,0,0,0,0,0,0,0
FpKagFDv9HLQEqmnNAshlQ,3.62,1.0,Nicolette,92.0,2011-09,0,0,0,0,34,3,1,39
AKvEiRlf-6vJnM0uZ1nq3A,3.69,6.0,Michelle,186.0,2011-04,0,0,0,0,84,3,1,147
vIcNz_5uhKUOYVGOh0346w,4.5,0.0,Janeen,2.0,2013-02,0,0,0,0,3,0,0,1
urviNDL5PF_Mbu-znZo1vA,3.65,2.0,Donovan,92.0,2009-07,0,0,0,0,34,5,1,46
zATkS-JLAx0gr_J9aJADlw,3.67,1.0,Stephen,54.0,2009-03,0,0,0,0,0,0,0,9
EIcIQ0Z7ZioiJry3v1fxEA,1.0,0.0,David,1.0,2013-04,0,0,0,0,4,0,0,0
UD34-daDhyWhjTR8w7s-Eg,3.6,0.0,jack,226.0,2007-10,0,0,0,0,1,0,0,7
Tf7kLLlu7hct2xRRzf2GIA,3.86,1.0,Renata,70.0,2010-07,0,0,0,0,5,0,0,2
-XltGYLa9bp_xGE--3uIUg,4.0,0.0,Ray,8.0,2013-06,0,0,0,0,1,0,0,0
_wedUyuU9TKAb3DSqF6-IA,3.14,0.0,David,7.0,2011-12,0,0,0,0,1,0,0,2
W8KRVA8F3rn9odCuhL-9-w,2.33,1.0,Max,3.0,2011-02,0,0,0,0,5,0,0,2
WZ-ytFLvdDglsrWlSWQBVw,4.0,3.0,David,68.0,2013-05,0,0,0,0,9,2,0,32
jwA5Qmx7YkfIyRg7rVVhcg,2.85,0.0,Mel,20.0,2013-05,0,0,0,0,0,0,0,0
OXWWC30x-1Ee0B6hXLLZfw,3.19,63.0,Steven,1146.0,2007-07,0,0,0,0,375,9,1,521
ceuqjwWQxcpJ_bZE7-9l-w,4.0,14.0,Ashley,142.0,2011-10,0,0,0,0,32,3,1,123
dMQsRjZa4yAE_ogZrLaphQ,3.7,0.0,Christa,27.0,2013-04,0,0,0,0,0,0,0,1
0OqjbLZWoXv9e0jIMGxC9Q,4.2,0.0,Allison,6.0,2012-10,0,0,0,0,0,0,0,0
l266jPMag3xYhZtRKaUzog,3.5,0.0,Sam,2.0,2014-01,0,0,0,0,1,0,0,0
kn2g8bo1nIUTt-LHFmELKQ,3.25,0.0,Ann,4.0,2010-01,0,0,0,0,0,0,0,0
mdV9iiYsNH0r5siRJaQ1ZQ,4.67,1.0,Chris,33.0,2014-02,0,0,0,0,2,0,0,1
0_Xyynwz0H3n1coC9Rnn6Q,4.21,1.0,David,79.0,2010-12,0,0,0,0,16,2,1,6
FKpWa2NXMI2TOJRvV6CNdQ,4.09,1.0,Jennifer,43.0,2011-12,0,0,0,0,1,0,0,3
PcfeO7PNSNfsCfV3RYanug,1.91,1.0,Joe,11.0,2009-12,0,0,0,0,9,0,0,0
YXPKUHemWxTr0QihisgZWg,5.0,0.0,Chase,6.0,2010-09,0,0,0,0,0,0,0,2
1FUY4gLjf0N_0J-6F8AYsA,4.45,0.0,Andy,11.0,2011-11,0,0,0,0,0,0,0,0
OyzjdoEb6xJcFNNjnpQVxw,3.49,3.0,Jacqueline,98.0,2011-08,0,0,0,0,40,3,1,42
tmMgM3kr3dcr5GXIzqMoxg,4.4,0.0,Kyle,5.0,2011-05,0,0,0,0,1,0,0,2
uyoaEGIETBZ_CtN1FW2eCw,3.79,3.0,Ashley,103.0,2011-08,0,0,0,0,0,0,0,5
IdH-vd6TeMsreJr-hlAiVw,3.0,0.0,Jacob,8.0,2014-05,0,0,0,0,0,0,0,0
axbq7eYn_XnDsIOzV9NWDw,4.5,1.0,Vance,15.0,2013-05,0,0,0,0,0,0,0,0
Sf-F0xr73WgiJoa35P9BKA,5.0,0.0,Lindsay,3.0,2014-05,0,0,0,0,0,0,0,0
g23Uppk211bIEdkJ9G-8rQ,2.73,0.0,Sid,12.0,2014-03,0,0,0,0,1,0,0,0
Ur3SKLvqeaZwhUMYQGiHgA,3.6,4.0,Mike,108.0,2010-08,0,0,0,0,142,2,1,37
-nwSOH-5SUsZPuQdb_zUiQ,3.85,0.0,Audrey,13.0,2012-10,0,0,0,0,2,0,0,1
o6uMBpmtzxI2pe2uTORLKA,3.25,0.0,Brandon,8.0,2007-09,0,0,0,0,0,0,0,1
UKr8wIgZBnBmjh2qo8rzSg,3.4,0.0,Erin,5.0,2014-06,0,0,0,0,0,0,0,0
WxX8q5LJKH4g_AhaWMZBFw,3.14,0.0,Mac,35.0,2011-09,0,0,0,0,3,0,0,7
wFTvjg41h6qRx1tF-jfSLQ,4.23,3.0,Megan,135.0,2011-12,0,0,0,0,14,2,1,21
yTU1_EV9dPCZap3VlfpP1A,3.75,1.0,Adam,4.0,2014-08,0,0,0,0,1,0,0,0
81PtrUQSqZSS_g2rkeC8sg,3.44,0.0,Michael,28.0,2009-08,0,0,0,0,0,0,0,3
bu3iKh1l1E9dFFLUy5UVwA,3.71,1.0,Jackie,14.0,2011-11,0,0,0,0,5,0,0,4
bIOg3bUfk_2NfjhdPV6YZg,3.27,3.0,Stephanie,112.0,2010-01,0,0,0,0,3,2,1,6
8sYGTR0g16A6Miy0zl6W9A,1.5,0.0,Carlos,2.0,2012-11,0,0,0,0,0,0,0,0
Vzatj8BARWjtmHNfmB7DJg,3.44,3.0,Jane,45.0,2014-01,0,0,0,0,1,0,0,1
lTPInaXz8xAPyDBalAJtJQ,3.9,1.0,Meck,10.0,2008-04,0,0,0,0,0,0,0,1
DppAa95KXvumyhJKsL9ZWw,3.06,0.0,Charlotte,16.0,2008-07,0,0,0,0,0,0,0,0
YPfriwRqj-CrsdbSR6XsWA,3.88,7.0,Rick,187.0,2008-03,0,0,0,0,11,3,0,52
YyrCbyjRFwB1vhQHPGSf0Q,3.56,0.0,Kaveesh,32.0,2009-02,0,0,0,0,2,0,0,1
bcx22VoU6BcVtlZDuWleBA,3.62,0.0,Nicolas,13.0,2008-12,0,0,0,0,0,0,0,1
y-jHSmoG9eB3fCqmgLvHzg,3.8,0.0,Patrick,5.0,2009-02,0,0,0,0,2,0,0,5
qsDxchpAXaWpcMO2h9lLJA,4.38,1.0,Saa,13.0,2009-02,0,0,0,0,0,0,0,5
SgGrOjLFpoegpnjHxafL4A,3.67,1.0,Joshua,9.0,2009-12,0,0,0,0,1,0,0,1
LRd5CZ8tkdV2Pa4Zz2pSbw,3.95,10.0,Suzanne,167.0,2010-06,0,0,0,0,53,4,0,147
qe5GeAF_E5a1bHiD-Ekm7w,3.6,0.0,Serena,13.0,2010-10,0,0,0,0,0,0,0,1
apMvpMZJtUYXmT1xrwXg9Q,3.8,1.0,Chris,15.0,2010-09,0,0,0,0,9,0,0,13
8PMrq5f3DQIwZSWholvUig,2.75,0.0,Nanda,4.0,2010-12,0,0,0,0,0,0,0,0
F8rOtCtfmhBeBQRK6gyD0w,3.79,6.0,Tim,86.0,2009-12,0,0,0,0,25,1,0,33
nX4fxfciBukaBqsIRM6isQ,4.26,0.0,Nancy,25.0,2011-05,0,0,0,0,5,0,0,9
-eSKxqeeQqzXfb9QfDyPEQ,3.53,9.0,Catherine,714.0,2007-08,0,0,0,0,6,5,1,20
cLqVPC_FWHderGAfCFCh3A,4.07,10.0,Annie,95.0,2011-05,0,0,0,0,43,4,1,77
vj9LJ9I2u2lxvScm9KfebA,4.14,1.0,Chandler,8.0,2011-07,0,0,0,0,3,0,0,1
US1xYmsm4L3kh_5Sck2Byw,3.69,1.0,Jane,14.0,2011-02,0,0,0,0,0,0,0,1
XeK5BwKxklOBQ19TgpJ83A,3.68,0.0,Erica,20.0,2011-04,0,0,0,0,2,0,0,5
5NCO86rmJMFKVukzu3WbIw,3.33,2.0,Cain,72.0,2010-05,0,0,0,0,6,0,0,17
kSV2NJ2jsj5qssaF6ANqew,3.74,19.0,Rachel,207.0,2010-05,0,0,0,0,90,4,0,151
QHBM38JoYPHzm-PSXbf81Q,3.45,0.0,Johnny,20.0,2010-08,0,0,0,0,0,0,0,4
tbCk9eyRT5hOr3H02hm45Q,3.76,0.0,Jenni,51.0,2011-04,0,0,0,0,10,3,0,24
HLeY_JeAPhGq59fEna4RZA,5.0,0.0,David,1.0,2012-02,0,0,0,0,1,0,0,0
02OgbtkjXpE15CEgVpN8OA,3.74,27.0,Kathy,473.0,2007-06,0,0,0,0,68,4,1,228
41yN_fJ70MRGEYYvV0aUGw,3.55,19.0,John,310.0,2010-03,0,0,0,0,7,3,0,26
pzgSsK2Ohl0C6DFdSZKwyg,3.76,3.0,Sarah,70.0,2011-01,0,0,0,0,5,3,0,53
ILv8_MJFGd1TH0vFg4N07w,3.49,0.0,Justin,48.0,2011-08,0,0,0,0,11,2,0,28
Equip9COwQCXnVL215FncQ,4.0,0.0,Girish Chandra,28.0,2010-01,0,0,0,0,1,0,0,3
A5q79f10oj2vgoZlZmrCOA,3.55,1.0,Sallio,38.0,2010-08,0,0,0,0,3,0,0,8
IqFf1LnVmqsyYrRYz42TFA,3.13,3.0,Andi,67.0,2008-07,0,0,0,0,2,0,0,13
5WWzW11aJXUvF8zVKLR-jw,4.12,0.0,Ben,9.0,2012-06,0,0,0,0,1,0,0,1
YWYUDj-_4MT11Rt2XJWwVg,3.89,2.0,Maddie,137.0,2011-07,0,0,0,0,19,4,1,43
BrXtKjjca0ROYsPYd7MPww,4.2,1.0,Hanna,15.0,2013-01,0,0,0,0,1,0,0,0
QedcGBl0XAowwq6YNdkenw,3.44,87.0,Ellen,729.0,2009-03,0,0,0,0,98,6,1,1188
QvXc4P6DZq8Rfl_Qg1X9bw,2.81,0.0,Karen,29.0,2011-08,0,0,0,0,1,0,0,2
do-fO-EruYVP_FQPMNWmZg,3.41,6.0,Kate,286.0,2012-02,0,0,0,0,103,3,1,106
0HDqAfvyV7QnQmdKHv6xBQ,4.5,0.0,Kimberly,6.0,2013-02,0,0,0,0,1,0,0,0
I9-qaI_sfTJzeG52WZMdkQ,3.65,4.0,Sasha,242.0,2013-01,0,0,0,0,31,3,1,81
mkSUSIbrc14gRgUG4rsNug,2.67,1.0,Mat,7.0,2012-12,0,0,0,0,0,0,0,0
DQ3OenYLjeVBbI6Rc8sxDg,3.76,1.0,Bill,139.0,2012-03,0,0,0,0,6,4,1,5
3DJuaxPPvXqD-o_rjElMZA,4.67,0.0,Holly,3.0,2013-12,0,0,0,0,7,0,0,0
ka9Btp2ofmoPoTJG15YTaA,3.22,0.0,Andrew,9.0,2013-07,0,0,0,0,0,0,0,1
ESu6WCQYwQSq0kgB7WHSzQ,4.23,4.0,Aubrey,79.0,2010-07,0,0,0,0,16,4,1,37
LTjPPNLgjfLa8d2Vvu_i5A,3.0,0.0,Jo,1.0,2014-02,0,0,0,0,0,0,0,0
h0SnEPYakQcKJtkQ8tpPJQ,5.0,0.0,Todd,5.0,2013-01,0,0,0,0,33,0,0,0
VufQy1WZReeurjheYEnAyw,3.67,0.0,Parent,8.0,2010-12,0,0,0,0,0,0,0,0
TPdDxl9JjzTA6mt5gyjw5Q,3.2,0.0,Kumar,5.0,2011-08,0,0,0,0,0,0,0,0
yGaocZLxa3fWqs8SY66q4Q,3.75,0.0,Clint,12.0,2013-09,0,0,0,0,0,0,0,0
vDyczXgt4yxqcu1lCd2-OQ,3.7,2.0,m,22.0,2009-04,0,0,0,0,3,0,0,4
942j8L5V_0cNSMBNr0yBKw,3.56,1.0,Sree,84.0,2010-10,0,0,0,0,6,2,0,29
