business_id,business_city,business_full_address,business_latitude,business_longitude,business_name,business_review_count,business_stars,business_state,business_Take-out,business_Alcohol,business_NoiseLevel,business_Attire,business_Delivery,business_HasTV,business_TakesReservations,business_WheelchairAccessible,business_WaiterService,business_AcceptsCreditCards,business_GoodforKids,business_GoodForGroups,business_PriceRange,business_categories
90ZdW5Hq-QHKFxLsO3T5FA,Charlotte,"5861 Albemarle Rd
Eastland
Charlotte, NC 28212",35.204011,-80.746165,Island Grocery,5,4.0,NC,,,,,,,,,,True,,,1.0,"[Food, Grocery, Caribbean, Restaurants]"
KQqkkg5jaxIbdMIG4MJCIw,Charlotte,"6416 Albemarle Rd
Eastland
Charlotte, NC 28212",35.202473,-80.73581,Sunrise Restaurant,16,3.5,NC,True,none,average,casual,False,False,False,True,True,True,True,True,1.0,"[Breakfast & Brunch, Restaurants]"
3IDt1SaDYwo6QKKV7gsuyQ,Charlotte,"6200 Albemarle Rd
Eastland
Charlotte, NC 28212",35.202695,-80.740247,Pizza Hut,3,1.5,NC,True,,,,True,,False,False,False,True,,,1.0,"[Italian, Pizza, Chicken Wings, Restaurants]"
Lom8K4ZK5LIlRe2ZO90s9w,Charlotte,"6404 Albemarle Rd
Eastland
Charlotte, NC 28212",35.201622,-80.736859,Chin Chin,8,3.5,NC,True,none,very_loud,casual,True,False,False,True,False,True,False,False,1.0,"[Chinese, Restaurants]"
CESMPxEWnj42f4nTXV3_yw,Charlotte,"8625 Monroe Rd
Charlotte, NC 28212",35.152222,-80.745487,Ted's Restaurant,11,4.0,NC,True,none,average,casual,False,True,False,True,False,True,True,True,1.0,"[American (Traditional), Restaurants]"
F-e-sWfVd3eCYll3BP1QFA,Charlotte,"9605 N Tryon St
Ste A
University City
Charlotte, NC 28262",35.3166944319,-80.7405517995,Flying Saucer Draught Emporium,138,4.0,NC,True,full_bar,loud,casual,False,True,False,True,True,True,False,True,2.0,"[Pubs, Bars, American (Traditional), Nightlife, Restaurants]"
-s-OW4Kr9YY3SBmRdpgFdQ,Charlotte,"5112 E Independence Blvd
Sherwood Forest
Charlotte, NC 28212",35.188469,-80.761267,Liberty East Restaurant,17,3.5,NC,True,beer_and_wine,average,casual,False,False,False,False,True,True,True,True,1.0,"[Breakfast & Brunch, Restaurants]"
2mmxmtwEli9CycpLcVpZgw,Charlotte,"527 Little Rock Rd # B
Paw Creek
Charlotte, NC 28214",35.270702,-80.937229,Wok Bo Chinese Restaurant,7,2.0,NC,True,none,,,True,,False,,,True,True,False,1.0,"[Chinese, Restaurants]"
hS1ShVIy8qLrRv9VXFFcww,Charlotte,"2604 Little Rock Rd
Charlotte, NC 28214",35.243569,-80.938286,Hardee's,3,3.5,NC,,,,,,False,,,,,,,1.0,"[Burgers, Fast Food, Hot Dogs, Restaurants]"
p_HFt0I92MHDNPWvdtyEBA,Charlotte,"4252 Business Center Dr
Charlotte, NC 28214",35.242044,-80.939773,Miguel's Restaurants,84,4.0,NC,True,full_bar,average,casual,False,True,False,False,True,True,True,True,1.0,"[Mexican, Restaurants]"
R2Ej1vlJyZ__BOLF1uMqpw,Charlotte,"2615 Little Rock Rd
Charlotte, NC 28214",35.2431709,-80.937398,Little Rock Deli,5,3.0,NC,True,none,quiet,casual,False,False,False,,True,True,True,True,1.0,[Restaurants]
z4KtKRuuwU6eJAI68ChE-w,Charlotte,"6411 Freedom Dr
Paw Creek
Charlotte, NC 28214",35.2730869,-80.935879,Papa John's Pizza,5,3.5,NC,True,none,quiet,casual,True,,False,,False,True,True,True,2.0,"[Pizza, Restaurants]"
KpJeQaB0ca6k1-Wdduokqw,Charlotte,"2540 Little Rock Rd
Charlotte, NC 28214",35.244848,-80.9379979,Showmars Restaurant,16,3.5,NC,True,none,average,casual,False,False,False,True,False,True,True,True,1.0,"[Fast Food, Restaurants]"
QfkktmltWkPW4yZ87198LQ,Charlotte,"2504 Little Rock Rd Ste C
Charlotte, NC 28214",35.246108,-80.938098,Hop Feng Kitchen,7,3.5,NC,True,none,,casual,False,,False,,False,False,,False,1.0,[Restaurants]
0sbPpUIyTpcx90bLRsVx0w,Charlotte,"10220 Rozzelles Ferry Rd
Charlotte, NC 28214",35.321649,-80.952888,Shuffletown Drive-In,14,4.0,NC,True,none,average,casual,False,False,False,,True,True,True,True,1.0,"[American (Traditional), Restaurants]"
oDEaIbq68RkKu2z_kLeMdw,Charlotte,"2910 Mount Holly Huntersville Rd
Ste A
Charlotte, NC 28214",35.319499,-80.952736,China Town,6,2.5,NC,True,beer_and_wine,quiet,casual,False,True,False,,True,True,True,True,2.0,"[Chinese, Restaurants]"
mh1le9QGMrZLohAjfheJJg,Charlotte,"4322 Sunset Rd
Charlotte, NC 28216",35.305592,-80.854973,Bojangles',6,2.0,NC,True,,,casual,False,False,False,,,True,True,False,1.0,"[Fast Food, Restaurants]"
SXvbOMPd7jNgTkY6pqMWGw,Charlotte,"4005 Sunset Rd
Charlotte, NC 28216",35.306083,-80.860033,Tung's Chinese Restaurant,3,1.0,NC,,,,,,,,,,,,,,"[Chinese, Restaurants]"
7FZ9597M9LhHXGbBD-0VFg,Charlotte,"4400 Sunset Rd
Charlotte, NC 28216",35.3059579,-80.854211,Bubba's Barbecue,42,3.0,NC,True,none,quiet,casual,False,False,False,True,True,True,True,True,2.0,"[Barbeque, Restaurants]"
DPtF2QWAMllTudwSeWBbhA,Charlotte,"9725 Callabridge Ct
Charlotte, NC 28216",35.327245,-80.944451,McDonalds Hamburgers,3,3.5,NC,True,,average,casual,False,True,False,,,True,True,True,1.0,[Restaurants]
5WeccFfcgqpuHJiWegAclw,Charlotte,"6116 Brookshire Blvd
Biddleville
Charlotte, NC 28216",35.286205,-80.905821,South 21 Family Restaurant,5,3.0,NC,True,,,casual,,,False,,False,True,True,False,,"[Burgers, American (Traditional), Restaurants]"
2iiCazdKZjFYy46FR8iySA,Charlotte,"4818 Rozzelles Ferry Rd
Biddleville
Charlotte, NC 28216",35.2724109,-80.8898552,Circle G Restaurant,7,4.5,NC,True,none,average,casual,False,False,False,,True,True,True,True,1.0,"[Southern, Restaurants]"
va9aHf7SEIfKLnvOmeavIw,Charlotte,"3625 Mount Holly Huntersville Rd
Charlotte, NC 28216",35.3246860206,-80.9463234991,Niyoshi II Japanese Express Restaurant,8,3.0,NC,True,none,quiet,casual,False,True,False,,False,True,True,True,1.0,"[Japanese, Restaurants]"
687wG68J1XicP5YzMqKqFQ,Charlotte,"4541 Sunset Rd
Charlotte, NC 28216",35.307274,-80.850969,Denny's of Charlotte,10,3.5,NC,True,none,,casual,False,False,False,True,True,True,True,True,2.0,"[Diners, Restaurants]"
jr8D3lu1S0-eRpIVxkKnMA,Charlotte,"7802a Fairview Rd
South Park
Charlotte, NC 28226",35.146999,-80.80925,Pizza Hut,9,1.5,NC,True,none,,casual,True,False,False,False,False,True,True,False,2.0,"[Italian, Pizza, Chicken Wings, Restaurants]"
Khv_fiHqB4JcMkzzz7yd7Q,Charlotte,"7822 Fairview Rd
Charlotte, NC 28226",35.1469687,-80.8086157,Barrington's,64,4.0,NC,True,full_bar,average,dressy,False,False,True,True,True,True,False,False,3.0,"[American (New), Restaurants]"
r-pBY6vR_Iu5XhPRvPnquw,Charlotte,"11504 Providence Rd
Charlotte, NC 28104",35.053472,-80.7708,Hickory Tavern,31,3.0,NC,True,full_bar,loud,casual,False,True,True,,True,True,True,True,2.0,"[Bars, American (New), Nightlife, Restaurants]"
t719u5GZY0yPX4U7t5whrg,Charlotte,"4130 Carmel Road
Charlotte, NC 28226",35.116099,-80.824258,McAlister's Deli,6,3.5,NC,True,none,average,casual,False,False,False,True,True,True,True,True,1.0,"[Delis, Sandwiches, Salad, Restaurants]"
TEI2iTi3qL3r0yz2Ha5iLQ,Charlotte,"8824 Pineville Matthews Rd
Charlotte, NC 28226",35.089457,-80.868686,McDonald's,3,1.5,NC,True,none,,casual,False,True,False,True,,True,True,True,1.0,"[Burgers, Fast Food, Restaurants]"
c2RzHxH4DQcH4A-a5FpidQ,Charlotte,"7701 Pineville Matthws Rd
Charlotte, NC 28226",35.086145,-80.849974,Chuck E Cheese's,6,3.0,NC,True,beer_and_wine,loud,casual,False,False,True,,True,True,True,True,2.0,"[Pizza, Restaurants]"
CnQpjJ37QT75YA_OAzqgDw,Charlotte,"8720 Pineville Matthews Rd
Charlotte, NC 28226",35.089034,-80.867606,Bojangles'famous Chicken'n Biscuits,4,2.5,NC,True,,,casual,False,,False,,,True,True,True,1.0,[Restaurants]
IbWfpebkP64zWgc9-ZVtZA,Charlotte,"8500 Pineville Matthews Rd
Ste K
Charlotte, NC 28226",35.088597,-80.8632,Bailey's Sports Grille,26,3.0,NC,True,full_bar,loud,casual,False,True,False,,True,True,False,True,2.0,"[Bars, Restaurants, American (Traditional), Sports Bars, Nightlife]"
i-tKO0n-1Tq6sTFUrhg9-Q,Charlotte,"10719 Kettering Dr
Charlotte, NC 28226",35.088596,-80.861458,Wan Fu,64,4.0,NC,True,full_bar,quiet,casual,False,False,True,True,True,True,True,True,2.0,"[Chinese, Restaurants]"
5pa2LaT37MOBBmUr36J-eQ,Charlotte,"10709 McMullen Creek Pkwy
Charlotte, NC 28226",35.088556,-80.857383,Trio,44,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[American (New), Restaurants]"
pvaUE-Cmg6k37GQ-LluOLw,Charlotte,"8300 Pineville Matthews Rd
Charlotte, NC 28226",35.0879649,-80.858344,Waffle House,12,4.0,NC,True,none,average,casual,False,False,False,,True,True,True,True,1.0,"[Burgers, Fast Food, Restaurants]"
3IQSDaqbnqACADJWlXpRkA,Charlotte,"3217 Pineville Matthews Rd
Arboretum
Charlotte, NC 28226",35.0982703,-80.7836097,Chick-fil-A,11,4.5,NC,True,none,average,casual,False,False,False,,False,True,True,True,1.0,"[Sandwiches, Restaurants]"
P0aKJw8rb0DKLaGottHEAw,Charlotte,"7724 Pineville Matthews Rd
Charlotte, NC 28226",35.088069,-80.8512049,Kabuto Japanese Steak House & Sushi Bar,32,3.0,NC,True,full_bar,very_loud,casual,False,True,True,True,True,True,True,True,2.0,"[Sushi Bars, Japanese, Restaurants]"
4zr5_OOjwTdOEE7d_181RA,Charlotte,"8706 Pineville Matthws Rd
Charlotte, NC 28226",35.089035,-80.8670549,Bombay Grille,58,3.5,NC,True,beer_and_wine,quiet,casual,False,False,True,,True,True,True,True,2.0,"[Indian, Restaurants]"
qam5QKFE2a8MQBkxznrr3w,Charlotte,"6666 Carmel Rd
Charlotte, NC 28226",35.08565,-80.847489,Great Wall Of China South The,60,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Caterers, Asian Fusion, Buffets, Event Planning & Services, Restaurants]"
DReLu6HuFOm4p-jYZpgQkw,Charlotte,"8706 Pineville Matthws Rd
Charlotte, NC 28226",35.089035,-80.8670549,Thai House At Tower Place,68,3.5,NC,True,beer_and_wine,quiet,casual,False,True,True,True,True,True,True,True,2.0,"[Thai, Restaurants]"
wtsZRbvnrDwQK2w_HAP0rQ,Charlotte,"8328 Pineville Matthws Rd
Charlotte, NC 28226",35.0895921,-80.8604778,Quick Wok,9,2.0,NC,True,none,average,casual,True,False,False,,False,True,True,True,1.0,"[Chinese, Restaurants]"
i-cEO98lTS10WH30FyKvGA,Charlotte,"8302 Pineville Matthws Rd
Charlotte, NC 28226",35.088,-80.859157,Chili's Grill & Bar,8,2.5,NC,True,full_bar,average,casual,False,True,False,,True,True,True,True,2.0,"[Burgers, American (New), Tex-Mex, Restaurants]"
-9Zy-3vhvOtsY5u2taOfQQ,Charlotte,"10703 Park Rd
Charlotte, NC 28210",35.0905079,-80.868095,Park 51 Cafe,20,3.5,NC,True,none,quiet,casual,True,True,False,True,True,True,True,True,1.0,"[American (Traditional), Restaurants]"
QoCjVVy4--QNyVRkzQTCEg,Charlotte,"4100 Carmel Rd
Charlotte, NC 28226",35.117117,-80.824515,Lotus II Chinese Cuisine,14,3.0,NC,True,none,quiet,casual,True,True,False,True,False,True,True,False,1.0,"[Chinese, Restaurants]"
xLZilmaLXY0r-dBFaiLxww,Charlotte,"8500 Pineville Matthews Rd
Charlotte, NC 28226",35.088597,-80.8632,Nakato Japanese Steakhouse,35,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Steakhouses, Asian Fusion, Japanese, Restaurants]"
f9WqdqHuZtwg41HDLSKaPA,Charlotte,"7629 Pineville Matthws Rd
Charlotte, NC 28226",35.086393,-80.848856,Bangkok Ocha,34,3.5,NC,True,beer_and_wine,average,casual,False,False,False,True,True,True,False,True,2.0,"[Thai, Restaurants]"
jm2VltGSjXCX6Da27Y-Ndw,Charlotte,"3333 Pineville Matthews Rd
Arboretum
Charlotte, NC 28226",35.096321,-80.78463,Chi Thai,16,4.0,NC,True,none,average,casual,False,False,False,,False,True,True,True,1.0,"[Thai, Restaurants]"
ukmUw9Lk6JjS6cndXlCj1A,Charlotte,"7725 Pineville Matthews Rd
Charlotte, NC 28226",35.0872448,-80.8502616,Jack In the Box,3,3.5,NC,True,none,,casual,False,False,False,,False,True,True,True,1.0,"[Fast Food, Restaurants]"
NHIWIA3g7oLZ5gW1tpjf8w,Charlotte,"8338 Pineville-Matthews Rd.
Charlotte, NC 28226",35.088117,-80.861651,Outback Steakhouse,24,3.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Steakhouses, Restaurants]"
bffCUYaQ4FejTfu_xFwjyQ,Charlotte,"101 N Tryon St
Fourth Ward
Charlotte, NC 28246",35.227737,-80.8425996,Showmars Restaurant,9,4.0,NC,True,,average,casual,,False,False,True,False,True,True,True,1.0,"[Greek, Restaurants]"
rg1-6A-8SKXGh_p-Abbyxg,Charlotte,"8927 J M Keynes Dr
Ste 900
University City
Charlotte, NC 28262",35.309226,-80.749288,Zapata's Cantina Mexican Restaurant,57,3.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Mexican, Restaurants]"
fBX9zO0TYlI05G8Mw5xSBw,Charlotte,"10121 N Tryon St
University City
Charlotte, NC 28262",35.32318,-80.732899,Jack In the Box,11,3.5,NC,True,none,average,casual,False,False,False,True,False,True,True,True,1.0,"[Fast Food, Restaurants]"
GNKcvMI0RyVQyEA4jNQXjQ,Charlotte,"8927 J M Keynes Dr
University City
Charlotte, NC 28262",35.309226,-80.749288,Ciro's Italian Restaurant,43,3.5,NC,True,full_bar,quiet,casual,False,True,True,,True,True,True,True,2.0,"[Restaurants, Italian]"
SgjcjIxsAlVkcrtLaLxtTg,Charlotte,"500 University Center Blvd
University City
Charlotte, NC 28262",35.308705,-80.755472,Chili's Grill & Bar,10,4.0,NC,True,full_bar,average,casual,False,True,True,,True,True,True,True,2.0,"[Bars, American (Traditional), Sports Bars, Nightlife, Tex-Mex, Restaurants]"
JId-omv3reUpFcL0dhhegQ,Charlotte,"8521 N Tryon St
University City
Charlotte, NC 28262",35.3045349,-80.7510469,Bojangles Famous Chicken N Biscuits',18,4.0,NC,True,none,average,casual,False,False,False,True,False,True,True,True,1.0,"[Fast Food, Restaurants]"
hlME5-P2CudNDCUSIX2cxQ,Charlotte,"115 McCullough Dr
University City
Charlotte, NC 28262",35.300589,-80.752675,Showmars Restaurant,19,3.5,NC,True,none,average,casual,False,False,False,True,True,True,True,True,1.0,"[Greek, Burgers, Sandwiches, Restaurants]"
M8CC5_9vEvt1yOI2pnkvKA,Charlotte,"9009 J M Keynes Dr
Suite 4
University City
Charlotte, NC 28262",35.310622,-80.749274,Ninety's Ice Cream & Sandwiches,12,4.0,NC,False,none,quiet,casual,False,False,False,,,True,True,True,1.0,"[Food, Ice Cream & Frozen Yogurt, Sandwiches, Restaurants]"
CN6AB-R4OLsKxFhQ1Kk68g,Charlotte,"8629 JM Keynes Dr
University City
Charlotte, NC 28262",35.308833,-80.750761,Hilton Charlotte University,27,3.5,NC,False,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Hotels & Travel, Restaurants, Event Planning & Services, Hotels]"
qC21Nl_OUfTr_xf8ZjzOcg,Charlotte,"230 E Wt Harris Blvd
University City
Charlotte, NC 28262",35.3042746,-80.7487266,Qdoba Mexican Grill,19,4.0,NC,True,none,average,casual,False,True,False,True,False,True,True,True,1.0,"[Fast Food, Mexican, Restaurants]"
zOY-W35waCcBWDmjX7_MFQ,Charlotte,"9211 North Tryon St
Ste 13
University City
Charlotte, NC 28262",35.312144,-80.745093,Bruegger's Bagels,10,4.0,NC,True,none,average,casual,False,False,False,True,False,True,True,True,1.0,"[Food, Sandwiches, Bagels, Breakfast & Brunch, Restaurants]"
qZ1bDtcercwUw4w7trpVjQ,Charlotte,"409 W WT Harris Blvd
University City
Charlotte, NC 28262",35.307846,-80.75423,TGI Friday's,30,2.5,NC,True,full_bar,very_loud,casual,False,True,False,True,True,True,True,True,2.0,"[Italian, American (Traditional), Restaurants]"
98hOHm56D0Boz2LCg0-irg,Charlotte,"8700 Jw Clay Blvd
University City
Charlotte, NC 28262",35.3110039,-80.75229,Applebee's,12,2.0,NC,True,,,casual,False,True,True,,True,True,True,True,2.0,"[Steakhouses, Bars, American (Traditional), Nightlife, Restaurants]"
P9aM91bY6XHOY9ZfaLUYqQ,Charlotte,"8661 J.W. Clay Blvd
University City
Charlotte, NC 28262",35.31006,-80.75372,Taco Bell,8,3.5,NC,True,none,average,casual,False,True,False,True,False,True,True,True,1.0,"[Fast Food, Mexican, Tex-Mex, Restaurants]"
tuR6sBN9IwyLEg6KiuEXTQ,Charlotte,"9211-12 North Tryon St.
Ste 12
University City
Charlotte, NC 28262",35.312144,-80.745093,Jersey Mike's Subs,12,3.0,NC,True,none,average,casual,False,True,False,,False,True,True,True,1.0,"[Delis, Fast Food, Sandwiches, Restaurants]"
1PSnPPFVfp03iPfJRPWWQw,Charlotte,"8601 University Executive Park Dr
University City
Charlotte, NC 28262",35.3058802,-80.754177,Nakato Japanese Steakhouse,56,4.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Sushi Bars, Japanese, Restaurants]"
6SWPWj74qF_pEVgDM3-IpA,Charlotte,"8648 Jw Clay Blvd
University City
Charlotte, NC 28262",35.310345,-80.752252,Chick-fil-A,15,4.0,NC,True,none,average,casual,False,False,False,True,False,True,True,True,1.0,"[Fast Food, Restaurants]"
rHl7fCXz78i89rEaflTPvw,Charlotte,"9605 N Tryon St
University City
Charlotte, NC 28262",35.316675,-80.740521,Lotus Buffet,17,3.0,NC,True,beer_and_wine,average,casual,False,False,True,True,True,True,True,True,1.0,"[Chinese, Restaurants]"
3xdV-7di_YD3MVqs3Pa7-g,Charlotte,"230 E Wt Harris Blvd
University City
Charlotte, NC 28262",35.303872,-80.749548,Picasso's Sports Cafe,47,4.0,NC,True,full_bar,average,casual,False,True,False,True,True,True,False,True,2.0,"[Bars, Burgers, Nightlife, Restaurants, Sports Bars, Pizza]"
hvhogN-3cMny0Nrqbsjpkg,Charlotte,"8620 Research Drive
Derita
Charlotte, NC 28262",35.314615,-80.762724,Romano's Macaroni Grill,45,2.5,NC,True,full_bar,average,casual,False,True,True,False,True,True,True,True,2.0,"[Restaurants, Italian]"
7rsMIEq01gE12F7iRdzLEA,Charlotte,"2706 W Mallard Creek Church Rd
Highland Creek
Charlotte, NC 28262",35.3400209,-80.7654858,McAlister's Deli,15,3.5,NC,True,none,average,casual,False,False,False,True,False,True,True,True,1.0,"[Delis, Sandwiches, Salad, Restaurants]"
-f5xy4PY0DV-9FyIM6-M6A,Charlotte,"1310 W Sugar Creek Rd
Derita
Charlotte, NC 28262",35.280474,-80.792964,Texas Ranch Steak House,5,2.5,NC,,,,casual,,,False,,,True,,True,2.0,"[Steakhouses, Restaurants]"
_naNO-mZQjTav4iLf5TFmA,Charlotte,"2400 W Sugar Creek Rd
Ste A
Derita
Charlotte, NC 28262",35.295969,-80.79768,Chicken King,4,3.5,NC,True,,quiet,casual,False,,False,,True,True,True,True,1.0,"[Burgers, Fast Food, Greek, Restaurants]"
UvuUOiP0oIgJ2H_8J6h6Zg,Charlotte,"9605 N Tryon Street
University City
Charlotte, NC 28262",35.3171014,-80.74022,Wing Zone,7,2.0,NC,True,none,quiet,casual,True,True,False,False,True,True,True,True,2.0,"[Sandwiches, Fast Food, Chicken Wings, Restaurants]"
i3HfmM-evIOLpJ2wuTZVKA,Charlotte,"8115 Old Mallard Creek Rd
Derita
Charlotte, NC 28262",35.316925,-80.7785485,LongHorn Steakhouse,19,4.0,NC,True,full_bar,very_loud,casual,False,True,True,True,True,True,True,True,2.0,"[American (Traditional), Steakhouses, Restaurants]"
xH9zGlw85wE3q5YJ5D230Q,Charlotte,"1640 Sardis Rd N
Ste 140
Charlotte, NC 28270",35.139018,-80.737035,Quiznos,3,2.0,NC,,,,,,,False,,False,,True,,,"[Fast Food, Sandwiches, Restaurants]"
n_t3HHkoR3TXomoBOcVZaQ,Charlotte,"1620 Sardis Rd N
Charlotte, NC 28270",35.138618,-80.738107,McDonald's,3,2.5,NC,True,none,,casual,False,,False,,False,True,True,True,1.0,"[Burgers, Fast Food, Restaurants]"
3LUpNAPfrbG3jOQgFGfquQ,Charlotte,"1932 Galleria Blvd
Charlotte, NC 28270",35.1379372,-80.7353674,Taco Bell,4,3.5,NC,True,none,,casual,False,,False,,False,True,True,True,1.0,[Restaurants]
ZXl9KGsv-VEoDKCC_08j4A,Charlotte,"1707 Sardis Rd N
Charlotte, NC 28270",35.140732,-80.737817,Hungry Howie's Pizza,9,3.0,NC,True,none,average,casual,True,True,False,True,False,True,True,True,1.0,"[Pizza, Sandwiches, Restaurants]"
NKDeqe-I2dD1MAtumoIyYQ,Charlotte,"1728 Sardis Rd N
Charlotte, NC 28270",35.1397397,-80.7362833,Burger King 4763,3,1.5,NC,,,,casual,,,False,,,,,,1.0,"[Burgers, Restaurants]"
O6fEzyH0fRP7r8IbSnCgoA,Charlotte,"1717 Sardis Rd N
Charlotte, NC 28270",35.140581,-80.73765,Best Wok,18,4.5,NC,True,none,quiet,casual,False,False,False,True,True,True,True,True,1.0,"[Chinese, Restaurants]"
-2NCvK5807Nxs9GUb2Eo1g,Charlotte,"9858 Monroe Rd
Arboretum
Charlotte, NC 28270",35.137534,-80.739321,Juliana Pizza Family Restaurant,14,3.5,NC,True,beer_and_wine,quiet,casual,False,False,True,True,True,True,True,True,1.0,"[Pizza, Restaurants]"
51Tvv-QOiFeEcELzDuO1fQ,Charlotte,"13000 York Rd
Steele Creek
Charlotte, NC 28278",35.1022672,-80.9898436,China Town,10,3.5,NC,True,beer_and_wine,quiet,casual,False,False,False,,True,True,True,True,1.0,"[Chinese, Restaurants]"
AzW6M1E6KcrTDpQ0DkRt9A,Charlotte,"101 S Tryon St
Uptown
Charlotte, NC 28280",35.226366,-80.842911,Chick-fil-A Bank of America Plaza,22,4.5,NC,True,none,average,casual,False,False,False,True,False,True,True,False,1.0,"[Fast Food, Restaurants]"
iTjwgc3rHS5k3GptqIp2Uw,Charlotte,"301 S Tryon St
Ste 55
Charlotte, NC 28282",35.227807,-80.844269,Johnny Burrito,42,4.0,NC,True,none,average,casual,False,False,False,True,False,True,True,False,1.0,"[Mexican, Tex-Mex, Restaurants]"
1olAT5l8ZiKLVavyWkeElw,Charlotte,"324 East Blvd
South End
Charlotte, NC 28203",35.210017,-80.855878,Thai Taste,153,3.5,NC,True,beer_and_wine,average,casual,False,False,False,True,True,True,True,True,2.0,"[Thai, Restaurants]"
gV9IOJ2YFSfTvg_IRjyHAg,Charlotte,"1315 East Blvd
Ste 130
Dilworth
Charlotte, NC 28203",35.202046,-80.8437,East Boulevard Bar & Grill,43,3.0,NC,True,full_bar,average,casual,False,True,False,True,True,True,True,True,2.0,"[Bars, American (Traditional), Pubs, Sandwiches, Restaurants, Nightlife]"
_h-wWBfKI_cRnnOB5Bkgag,Charlotte,"1601 South Blvd
South End
Charlotte, NC 28203",35.2135008,-80.8555482,Sub Station II,20,3.0,NC,True,none,very_loud,casual,False,True,False,,False,True,True,True,1.0,"[Sandwiches, Restaurants]"
ROQQk4mCm4_tebvTEGjhEQ,Charlotte,"300 East Blvd
South End
Charlotte, NC 28203",35.2105533,-80.8566726,300 East,225,4.0,NC,True,full_bar,average,casual,False,False,True,True,True,True,False,True,2.0,"[Breakfast & Brunch, American (New), Sandwiches, Restaurants]"
-LHHCgIUZy49sUU4j03T2w,Charlotte,"1537 Camden Rd
South End
Charlotte, NC 28203",35.215021,-80.8566163,Phat Burrito,173,3.5,NC,True,beer_and_wine,average,casual,False,False,False,True,False,True,True,True,1.0,"[Mexican, Tex-Mex, Restaurants]"
ZZdCN4JWbON8GyJB5FDs7w,Charlotte,"300 W Blvd
Charlotte, NC 28203",35.214359,-80.862198,Bojangles Restaurant,5,3.5,NC,True,none,,casual,False,False,False,,,True,True,True,1.0,"[Fast Food, Restaurants]"
p0IjTgzRuUXKFtdWNFFg6g,Charlotte,"1412 East Blvd
Ste A
Dilworth
Charlotte, NC 28203",35.200356,-80.8435928,Outback Steakhouse,25,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Steakhouses, Restaurants]"
